state,nsoil,psoil,ksoil,temperature,humidity,ph,rainfall,cropprice,crop,yield,totalprice,soiltype
tamilnadu,90,14,52,24.8474084,89.2045462,6.39185843,59.6792724,7361,groundnut,0.9,6624.9,alluvial
tamilnadu,95,13,46,29.8407077,93.7631289,6.12601993,23.2820783,6584,groundnut,0.9,5925.6,clayey
tamilnadu,95,13,46,29.8407077,93.7631289,6.12601993,23.2820783,6584,groundnut,0.9,5925.6,laterite
tamilnadu,95,13,46,29.8407077,93.7631289,6.12601993,23.2820783,6584,groundnut,0.9,5925.6,alluvial
tamilnadu,89,25,54,24.6936893,85.5696762,6.35310739,48.9939082,6524,groundnut,0.9,5871.6,clayey
tamilnadu,89,25,54,24.6936893,85.5696762,6.35310739,48.9939082,6524,groundnut,0.9,5871.6,laterite
tamilnadu,89,25,54,24.6936893,85.5696762,6.35310739,48.9939082,6524,groundnut,0.9,5871.6,alluvial
tamilnadu,29,122,196,41.9486573,81.1559521,5.63832848,73.0686295,7034,groundnut,0.9,6330.6,clayey
tamilnadu,29,122,196,41.9486573,81.1559521,5.63832848,73.0686295,7034,groundnut,0.9,6330.6,laterite
tamilnadu,29,122,196,41.9486573,81.1559521,5.63832848,73.0686295,7034,groundnut,0.9,6330.6,alluvial
uttarpradesh,40,120,197,23.8059381,92.4887946,5.88948067,119.633554,5000,groundnut,0.47,2350,clayey
uttarpradesh,40,120,197,23.8059381,92.4887946,5.88948067,119.633554,5000,groundnut,0.47,2350,laterite
uttarpradesh,40,120,197,23.8059381,92.4887946,5.88948067,119.633554,5000,groundnut,0.47,2350,alluvial
tamilnadu,102,24,54,27.7233834,90.9389793,6.69846862,22.8186344,5555,groundnut,0.9,4999.5,clayey
tamilnadu,102,24,54,27.7233834,90.9389793,6.69846862,22.8186344,5555,groundnut,0.9,4999.5,laterite
tamilnadu,102,24,54,27.7233834,90.9389793,6.69846862,22.8186344,5555,groundnut,0.9,4999.5,alluvial
tamilnadu,6,125,204,27.9200493,82.9326243,5.7335398,69.9209283,7036,groundnut,0.9,6332.4,clayey
tamilnadu,6,125,204,27.9200493,82.9326243,5.7335398,69.9209283,7036,groundnut,0.9,6332.4,laterite
tamilnadu,6,125,204,27.9200493,82.9326243,5.7335398,69.9209283,7036,groundnut,0.9,6332.4,alluvial
uttarpradesh,50,60,47,32.5772072,92.7488945,6.92791761,93.7942847,3150,groundnut,0.47,1480.5,clayey
uttarpradesh,50,60,47,32.5772072,92.7488945,6.92791761,93.7942847,3150,groundnut,0.47,1480.5,laterite
uttarpradesh,50,60,47,32.5772072,92.7488945,6.92791761,93.7942847,3150,groundnut,0.47,1480.5,alluvial
uttarpradesh,96,41,40,23.5841927,72.0046084,6.09006047,190.424215,4900,groundnut,0.47,2303,clayey
uttarpradesh,96,41,40,23.5841927,72.0046084,6.09006047,190.424215,4900,groundnut,0.47,2303,laterite
uttarpradesh,96,41,40,23.5841927,72.0046084,6.09006047,190.424215,4900,groundnut,0.47,2303,alluvial
tamilnadu,115,17,55,27.5782692,94.118782,6.77653305,28.082532,6886,groundnut,0.9,6197.4,clayey
tamilnadu,115,17,55,27.5782692,94.118782,6.77653305,28.082532,6886,groundnut,0.9,6197.4,laterite
tamilnadu,115,17,55,27.5782692,94.118782,6.77653305,28.082532,6886,groundnut,0.9,6197.4,alluvial
tamilnadu,83,10,53,24.9299475,85.0080235,6.19514227,48.7585945,6961,groundnut,0.9,6264.9,clayey
tamilnadu,83,10,53,24.9299475,85.0080235,6.19514227,48.7585945,6961,groundnut,0.9,6264.9,laterite
tamilnadu,83,10,53,24.9299475,85.0080235,6.19514227,48.7585945,6961,groundnut,0.9,6264.9,alluvial
tamilnadu,83,7,45,29.0841792,90.7389188,6.70410412,25.3301423,4080,groundnut,0.9,3672,clayey
tamilnadu,83,7,45,29.0841792,90.7389188,6.70410412,25.3301423,4080,groundnut,0.9,3672,laterite
tamilnadu,83,7,45,29.0841792,90.7389188,6.70410412,25.3301423,4080,groundnut,0.9,3672,alluvial
tamilnadu,118,15,45,24.214957,84.2057699,6.53800635,48.0113848,2150,jowar,0.17,365.5,red
tamilnadu,118,15,45,24.214957,84.2057699,6.53800635,48.0113848,2150,jowar,0.17,365.5,laterite
tamilnadu,118,15,45,24.214957,84.2057699,6.53800635,48.0113848,2150,jowar,0.17,365.5,alluvial
uttarpradesh,16,18,26,28.4364705,91.8132071,5.56836592,145.541441,1400,jowar,0.57,798,red
uttarpradesh,16,18,26,28.4364705,91.8132071,5.56836592,145.541441,1400,jowar,0.57,798,laterite
uttarpradesh,16,18,26,28.4364705,91.8132071,5.56836592,145.541441,1400,jowar,0.57,798,alluvial
westbengal,98,18,27,27.5608863,68.4929989,6.51631214,167.435807,3900,jute,13.62,53118,laterite
westbengal,98,18,27,27.5608863,68.4929989,6.51631214,167.435807,3900,jute,13.62,53118,alluvial
westbengal,86,40,33,26.1387869,52.2631169,7.43232223,136.302776,3800,jute,13.62,51756,laterite
westbengal,86,40,33,26.1387869,52.2631169,7.43232223,136.302776,3800,jute,13.62,51756,alluvial
westbengal,120,40,33,24.238506,54.3032963,6.73410539,115.156401,3900,jute,13.62,53118,laterite
westbengal,120,40,33,24.238506,54.3032963,6.73410539,115.156401,3900,jute,13.62,53118,alluvial
assam,97,36,45,22.2286982,81.8587294,6.9390835,278.079179,3900,jute,5.27,20553,laterite
assam,97,36,45,22.2286982,81.8587294,6.9390835,278.079179,3900,jute,5.27,20553,alluvial
westbengal,116,36,25,27.5784758,58.5253426,6.1720902,156.681037,4300,jute,13.62,58566,laterite
westbengal,116,36,25,27.5784758,58.5253426,6.1720902,156.681037,4300,jute,13.62,58566,alluvial
assam,82,40,40,23.8306749,84.8136012,6.27147883,298.560117,2800,jute,5.27,14756,laterite
assam,82,40,40,23.8306749,84.8136012,6.27147883,298.560117,2800,jute,5.27,14756,alluvial
westbengal,82,24,26,24.3127445,53.5728555,6.0894436,184.410393,3800,jute,13.62,51756,laterite
westbengal,82,24,26,24.3127445,53.5728555,6.0894436,184.410393,3800,jute,13.62,51756,alluvial
westbengal,89,28,33,26.4441409,53.8387618,6.993236,175.372331,4100,jute,13.62,55842,laterite
westbengal,89,28,33,26.4441409,53.8387618,6.993236,175.372331,4100,jute,13.62,55842,alluvial
westbengal,119,30,28,26.357709,64.5757803,6.50520369,163.626949,4300,jute,13.62,58566,laterite
westbengal,119,30,28,26.357709,64.5757803,6.50520369,163.626949,4300,jute,13.62,58566,alluvial
odisha,20,7,45,18.9059231,89.241268,6.07788601,112.475094,1350,maize,0.4,540,laterite
odisha,20,7,45,18.9059231,89.241268,6.07788601,112.475094,1350,maize,0.4,540,desert
odisha,20,7,45,18.9059231,89.241268,6.07788601,112.475094,1350,maize,0.4,540,regur
odisha,20,7,45,18.9059231,89.241268,6.07788601,112.475094,1350,maize,0.4,540,red
odisha,20,7,45,18.9059231,89.241268,6.07788601,112.475094,1350,maize,0.4,540,alluvial
assam,67,47,44,26.7307239,81.7859677,7.86847465,280.404439,1800,maize,0.67,1206,laterite
assam,67,47,44,26.7307239,81.7859677,7.86847465,280.404439,1800,maize,0.67,1206,desert
assam,67,47,44,26.7307239,81.7859677,7.86847465,280.404439,1800,maize,0.67,1206,regur
assam,67,47,44,26.7307239,81.7859677,7.86847465,280.404439,1800,maize,0.67,1206,red
assam,67,47,44,26.7307239,81.7859677,7.86847465,280.404439,1800,maize,0.67,1206,alluvial
tamilnadu,81,16,45,26.9043574,86.2542622,6.72746815,59.7598002,2210,maize,3.91,8641.1,laterite
tamilnadu,81,16,45,26.9043574,86.2542622,6.72746815,59.7598002,2210,maize,3.91,8641.1,desert
tamilnadu,81,16,45,26.9043574,86.2542622,6.72746815,59.7598002,2210,maize,3.91,8641.1,regur
tamilnadu,81,16,45,26.9043574,86.2542622,6.72746815,59.7598002,2210,maize,3.91,8641.1,red
tamilnadu,81,16,45,26.9043574,86.2542622,6.72746815,59.7598002,2210,maize,3.91,8641.1,alluvial
tamilnadu,92,20,55,25.1047475,87.5267616,6.58779126,59.2651944,1900,maize,3.91,7429,laterite
tamilnadu,92,20,55,25.1047475,87.5267616,6.58779126,59.2651944,1900,maize,3.91,7429,desert
tamilnadu,92,20,55,25.1047475,87.5267616,6.58779126,59.2651944,1900,maize,3.91,7429,regur
tamilnadu,92,20,55,25.1047475,87.5267616,6.58779126,59.2651944,1900,maize,3.91,7429,red
tamilnadu,92,20,55,25.1047475,87.5267616,6.58779126,59.2651944,1900,maize,3.91,7429,alluvial
tamilnadu,119,25,51,26.4733021,80.9225442,6.28381832,53.6574258,1600,maize,3.91,6256,laterite
tamilnadu,119,25,51,26.4733021,80.9225442,6.28381832,53.6574258,1600,maize,3.91,6256,desert
tamilnadu,119,25,51,26.4733021,80.9225442,6.28381832,53.6574258,1600,maize,3.91,6256,regur
tamilnadu,119,25,51,26.4733021,80.9225442,6.28381832,53.6574258,1600,maize,3.91,6256,red
tamilnadu,119,25,51,26.4733021,80.9225442,6.28381832,53.6574258,1600,maize,3.91,6256,alluvial
uttarpradesh,31,62,52,33.7960155,93.0075425,6.99104104,182.026807,1650,maize,0.4,660,laterite
uttarpradesh,31,62,52,33.7960155,93.0075425,6.99104104,182.026807,1650,maize,0.4,660,desert
uttarpradesh,31,62,52,33.7960155,93.0075425,6.99104104,182.026807,1650,maize,0.4,660,regur
uttarpradesh,31,62,52,33.7960155,93.0075425,6.99104104,182.026807,1650,maize,0.4,660,red
uttarpradesh,31,62,52,33.7960155,93.0075425,6.99104104,182.026807,1650,maize,0.4,660,alluvial
uttarpradesh,13,23,6,23.9614758,90.2640801,7.36533811,102.69587,1940,maize,0.4,776,laterite
uttarpradesh,13,23,6,23.9614758,90.2640801,7.36533811,102.69587,1940,maize,0.4,776,desert
uttarpradesh,13,23,6,23.9614758,90.2640801,7.36533811,102.69587,1940,maize,0.4,776,regur
uttarpradesh,13,23,6,23.9614758,90.2640801,7.36533811,102.69587,1940,maize,0.4,776,red
uttarpradesh,13,23,6,23.9614758,90.2640801,7.36533811,102.69587,1940,maize,0.4,776,alluvial
maharashtra,25,65,21,33.8635117,68.5923228,6.88024578,69.2446409,1350,maize,0.15,202.5,laterite
maharashtra,25,65,21,33.8635117,68.5923228,6.88024578,69.2446409,1350,maize,0.15,202.5,desert
maharashtra,25,65,21,33.8635117,68.5923228,6.88024578,69.2446409,1350,maize,0.15,202.5,regur
maharashtra,25,65,21,33.8635117,68.5923228,6.88024578,69.2446409,1350,maize,0.15,202.5,red
maharashtra,25,65,21,33.8635117,68.5923228,6.88024578,69.2446409,1350,maize,0.15,202.5,alluvial
uttarpradesh,19,7,9,27.255435,91.7136938,6.96988348,101.139435,1490,maize,0.4,596,laterite
uttarpradesh,19,7,9,27.255435,91.7136938,6.96988348,101.139435,1490,maize,0.4,596,desert
uttarpradesh,19,7,9,27.255435,91.7136938,6.96988348,101.139435,1490,maize,0.4,596,regur
uttarpradesh,19,7,9,27.255435,91.7136938,6.96988348,101.139435,1490,maize,0.4,596,red
uttarpradesh,19,7,9,27.255435,91.7136938,6.96988348,101.139435,1490,maize,0.4,596,alluvial
tamilnadu,109,26,45,28.2797367,90.389712,6.22453544,21.589925,2029,maize,3.91,7933.39,laterite
tamilnadu,109,26,45,28.2797367,90.389712,6.22453544,21.589925,2029,maize,3.91,7933.39,desert
tamilnadu,109,26,45,28.2797367,90.389712,6.22453544,21.589925,2029,maize,3.91,7933.39,regur
tamilnadu,109,26,45,28.2797367,90.389712,6.22453544,21.589925,2029,maize,3.91,7933.39,red
tamilnadu,109,26,45,28.2797367,90.389712,6.22453544,21.589925,2029,maize,3.91,7933.39,alluvial
uttarpradesh,26,10,33,28.2729813,96.9364947,6.07071786,198.823486,1500,maize,0.4,600,laterite
uttarpradesh,26,10,33,28.2729813,96.9364947,6.07071786,198.823486,1500,maize,0.4,600,desert
uttarpradesh,26,10,33,28.2729813,96.9364947,6.07071786,198.823486,1500,maize,0.4,600,regur
uttarpradesh,26,10,33,28.2729813,96.9364947,6.07071786,198.823486,1500,maize,0.4,600,red
uttarpradesh,26,10,33,28.2729813,96.9364947,6.07071786,198.823486,1500,maize,0.4,600,alluvial
gujarat,94,39,18,23.8911457,57.4877578,5.89309313,102.830194,1900,maize,0.95,1805,laterite
gujarat,94,39,18,23.8911457,57.4877578,5.89309313,102.830194,1900,maize,0.95,1805,desert
gujarat,94,39,18,23.8911457,57.4877578,5.89309313,102.830194,1900,maize,0.95,1805,regur
gujarat,94,39,18,23.8911457,57.4877578,5.89309313,102.830194,1900,maize,0.95,1805,red
gujarat,94,39,18,23.8911457,57.4877578,5.89309313,102.830194,1900,maize,0.95,1805,alluvial
tamilnadu,101,25,52,29.099104,94.2223782,6.75014557,22.5249732,1849,maize,3.91,7229.59,laterite
tamilnadu,101,25,52,29.099104,94.2223782,6.75014557,22.5249732,1849,maize,3.91,7229.59,desert
tamilnadu,101,25,52,29.099104,94.2223782,6.75014557,22.5249732,1849,maize,3.91,7229.59,regur
tamilnadu,101,25,52,29.099104,94.2223782,6.75014557,22.5249732,1849,maize,3.91,7229.59,red
tamilnadu,101,25,52,29.099104,94.2223782,6.75014557,22.5249732,1849,maize,3.91,7229.59,alluvial
tamilnadu,6,128,200,25.9630841,82.5781362,5.83874831,70.3178264,1850,maize,3.91,7233.5,laterite
tamilnadu,6,128,200,25.9630841,82.5781362,5.83874831,70.3178264,1850,maize,3.91,7233.5,desert
tamilnadu,6,128,200,25.9630841,82.5781362,5.83874831,70.3178264,1850,maize,3.91,7233.5,regur
tamilnadu,6,128,200,25.9630841,82.5781362,5.83874831,70.3178264,1850,maize,3.91,7233.5,red
tamilnadu,6,128,200,25.9630841,82.5781362,5.83874831,70.3178264,1850,maize,3.91,7233.5,alluvial
tamilnadu,97,25,50,26.2200597,80.9012703,6.09381466,49.0855393,1840,maize,3.91,7194.4,laterite
tamilnadu,97,25,50,26.2200597,80.9012703,6.09381466,49.0855393,1840,maize,3.91,7194.4,desert
tamilnadu,97,25,50,26.2200597,80.9012703,6.09381466,49.0855393,1840,maize,3.91,7194.4,regur
tamilnadu,97,25,50,26.2200597,80.9012703,6.09381466,49.0855393,1840,maize,3.91,7194.4,red
tamilnadu,97,25,50,26.2200597,80.9012703,6.09381466,49.0855393,1840,maize,3.91,7194.4,alluvial
rajasthan,33,139,203,33.3421448,82.5103463,5.69328741,70.6809861,1875,maize,0.39,731.25,laterite
rajasthan,33,139,203,33.3421448,82.5103463,5.69328741,70.6809861,1875,maize,0.39,731.25,desert
rajasthan,33,139,203,33.3421448,82.5103463,5.69328741,70.6809861,1875,maize,0.39,731.25,regur
rajasthan,33,139,203,33.3421448,82.5103463,5.69328741,70.6809861,1875,maize,0.39,731.25,red
rajasthan,33,139,203,33.3421448,82.5103463,5.69328741,70.6809861,1875,maize,0.39,731.25,alluvial
gujarat,87,35,25,21.4452692,63.1621551,6.1780563,65.8895118,1850,maize,0.95,1757.5,laterite
gujarat,87,35,25,21.4452692,63.1621551,6.1780563,65.8895118,1850,maize,0.95,1757.5,desert
gujarat,87,35,25,21.4452692,63.1621551,6.1780563,65.8895118,1850,maize,0.95,1757.5,regur
gujarat,87,35,25,21.4452692,63.1621551,6.1780563,65.8895118,1850,maize,0.95,1757.5,red
gujarat,87,35,25,21.4452692,63.1621551,6.1780563,65.8895118,1850,maize,0.95,1757.5,alluvial
uttarpradesh,38,61,52,31.2279013,94.9402137,6.62072988,46.4427911,1800,maize,0.4,720,laterite
uttarpradesh,38,61,52,31.2279013,94.9402137,6.62072988,46.4427911,1800,maize,0.4,720,desert
uttarpradesh,38,61,52,31.2279013,94.9402137,6.62072988,46.4427911,1800,maize,0.4,720,regur
uttarpradesh,38,61,52,31.2279013,94.9402137,6.62072988,46.4427911,1800,maize,0.4,720,red
uttarpradesh,38,61,52,31.2279013,94.9402137,6.62072988,46.4427911,1800,maize,0.4,720,alluvial
tamilnadu,8,120,196,24.0667935,82.6639666,6.05366254,69.8185577,1925,maize,3.91,7526.75,laterite
tamilnadu,8,120,196,24.0667935,82.6639666,6.05366254,69.8185577,1925,maize,3.91,7526.75,desert
tamilnadu,8,120,196,24.0667935,82.6639666,6.05366254,69.8185577,1925,maize,3.91,7526.75,regur
tamilnadu,8,120,196,24.0667935,82.6639666,6.05366254,69.8185577,1925,maize,3.91,7526.75,red
tamilnadu,8,120,196,24.0667935,82.6639666,6.05366254,69.8185577,1925,maize,3.91,7526.75,alluvial
odisha,105,77,52,29.1622655,76.1615156,5.81662247,100.007567,1400,maize,0.4,560,laterite
odisha,105,77,52,29.1622655,76.1615156,5.81662247,100.007567,1400,maize,0.4,560,desert
odisha,105,77,52,29.1622655,76.1615156,5.81662247,100.007567,1400,maize,0.4,560,regur
odisha,105,77,52,29.1622655,76.1615156,5.81662247,100.007567,1400,maize,0.4,560,red
odisha,105,77,52,29.1622655,76.1615156,5.81662247,100.007567,1400,maize,0.4,560,alluvial
uttarpradesh,133,47,23,24.887381,75.6213715,6.82735466,89.7605041,1930,maize,0.4,772,laterite
uttarpradesh,133,47,23,24.887381,75.6213715,6.82735466,89.7605041,1930,maize,0.4,772,desert
uttarpradesh,133,47,23,24.887381,75.6213715,6.82735466,89.7605041,1930,maize,0.4,772,regur
uttarpradesh,133,47,23,24.887381,75.6213715,6.82735466,89.7605041,1930,maize,0.4,772,red
uttarpradesh,133,47,23,24.887381,75.6213715,6.82735466,89.7605041,1930,maize,0.4,772,alluvial
tamilnadu,25,129,195,17.986678,81.1771208,5.77727149,72.3712768,1850,maize,3.91,7233.5,laterite
tamilnadu,25,129,195,17.986678,81.1771208,5.77727149,72.3712768,1850,maize,3.91,7233.5,desert
tamilnadu,25,129,195,17.986678,81.1771208,5.77727149,72.3712768,1850,maize,3.91,7233.5,regur
tamilnadu,25,129,195,17.986678,81.1771208,5.77727149,72.3712768,1850,maize,3.91,7233.5,red
tamilnadu,25,129,195,17.986678,81.1771208,5.77727149,72.3712768,1850,maize,3.91,7233.5,alluvial
uttarpradesh,33,143,204,21.1316077,91.9576985,5.81443477,122.539194,800,onion,6.73,5384,sandy
uttarpradesh,33,143,204,21.1316077,91.9576985,5.81443477,122.539194,800,onion,6.73,5384,laterite
uttarpradesh,33,143,204,21.1316077,91.9576985,5.81443477,122.539194,800,onion,6.73,5384,desert
uttarpradesh,33,143,204,21.1316077,91.9576985,5.81443477,122.539194,800,onion,6.73,5384,desert
uttarpradesh,33,143,204,21.1316077,91.9576985,5.81443477,122.539194,800,onion,6.73,5384,sandyclayloam
uttarpradesh,33,143,204,21.1316077,91.9576985,5.81443477,122.539194,800,onion,6.73,5384,black
uttarpradesh,33,143,204,21.1316077,91.9576985,5.81443477,122.539194,800,onion,6.73,5384,regur
uttarpradesh,33,143,204,21.1316077,91.9576985,5.81443477,122.539194,800,onion,6.73,5384,inceptisols
uttarpradesh,33,143,204,21.1316077,91.9576985,5.81443477,122.539194,800,onion,6.73,5384,red
uttarpradesh,33,143,204,21.1316077,91.9576985,5.81443477,122.539194,800,onion,6.73,5384,alluvial
uttarpradesh,33,143,204,21.1316077,91.9576985,5.81443477,122.539194,800,onion,6.73,5384,mountains
uttarpradesh,30,127,204,22.5005027,92.4587833,6.12643658,100.93439,850,onion,6.73,5720.5,sandy
uttarpradesh,30,127,204,22.5005027,92.4587833,6.12643658,100.93439,850,onion,6.73,5720.5,laterite
uttarpradesh,30,127,204,22.5005027,92.4587833,6.12643658,100.93439,850,onion,6.73,5720.5,desert
uttarpradesh,30,127,204,22.5005027,92.4587833,6.12643658,100.93439,850,onion,6.73,5720.5,desert
uttarpradesh,30,127,204,22.5005027,92.4587833,6.12643658,100.93439,850,onion,6.73,5720.5,sandyclayloam
uttarpradesh,30,127,204,22.5005027,92.4587833,6.12643658,100.93439,850,onion,6.73,5720.5,black
uttarpradesh,30,127,204,22.5005027,92.4587833,6.12643658,100.93439,850,onion,6.73,5720.5,regur
uttarpradesh,30,127,204,22.5005027,92.4587833,6.12643658,100.93439,850,onion,6.73,5720.5,inceptisols
uttarpradesh,30,127,204,22.5005027,92.4587833,6.12643658,100.93439,850,onion,6.73,5720.5,red
uttarpradesh,30,127,204,22.5005027,92.4587833,6.12643658,100.93439,850,onion,6.73,5720.5,alluvial
uttarpradesh,30,127,204,22.5005027,92.4587833,6.12643658,100.93439,850,onion,6.73,5720.5,mountains
uttarpradesh,26,121,201,22.1910941,90.0257511,6.16203437,112.312662,850,onion,6.73,5720.5,sandy
uttarpradesh,26,121,201,22.1910941,90.0257511,6.16203437,112.312662,850,onion,6.73,5720.5,laterite
uttarpradesh,26,121,201,22.1910941,90.0257511,6.16203437,112.312662,850,onion,6.73,5720.5,desert
uttarpradesh,26,121,201,22.1910941,90.0257511,6.16203437,112.312662,850,onion,6.73,5720.5,desert
uttarpradesh,26,121,201,22.1910941,90.0257511,6.16203437,112.312662,850,onion,6.73,5720.5,sandyclayloam
uttarpradesh,26,121,201,22.1910941,90.0257511,6.16203437,112.312662,850,onion,6.73,5720.5,black
uttarpradesh,26,121,201,22.1910941,90.0257511,6.16203437,112.312662,850,onion,6.73,5720.5,regur
uttarpradesh,26,121,201,22.1910941,90.0257511,6.16203437,112.312662,850,onion,6.73,5720.5,inceptisols
uttarpradesh,26,121,201,22.1910941,90.0257511,6.16203437,112.312662,850,onion,6.73,5720.5,red
uttarpradesh,26,121,201,22.1910941,90.0257511,6.16203437,112.312662,850,onion,6.73,5720.5,alluvial
uttarpradesh,26,121,201,22.1910941,90.0257511,6.16203437,112.312662,850,onion,6.73,5720.5,mountains
uttarpradesh,34,29,8,31.8785919,91.1524814,6.4506403,105.343782,785,onion,6.73,5283.05,sandy
uttarpradesh,34,29,8,31.8785919,91.1524814,6.4506403,105.343782,785,onion,6.73,5283.05,laterite
uttarpradesh,34,29,8,31.8785919,91.1524814,6.4506403,105.343782,785,onion,6.73,5283.05,desert
uttarpradesh,34,29,8,31.8785919,91.1524814,6.4506403,105.343782,785,onion,6.73,5283.05,desert
uttarpradesh,34,29,8,31.8785919,91.1524814,6.4506403,105.343782,785,onion,6.73,5283.05,sandyclayloam
uttarpradesh,34,29,8,31.8785919,91.1524814,6.4506403,105.343782,785,onion,6.73,5283.05,black
uttarpradesh,34,29,8,31.8785919,91.1524814,6.4506403,105.343782,785,onion,6.73,5283.05,regur
uttarpradesh,34,29,8,31.8785919,91.1524814,6.4506403,105.343782,785,onion,6.73,5283.05,inceptisols
uttarpradesh,34,29,8,31.8785919,91.1524814,6.4506403,105.343782,785,onion,6.73,5283.05,red
uttarpradesh,34,29,8,31.8785919,91.1524814,6.4506403,105.343782,785,onion,6.73,5283.05,alluvial
uttarpradesh,34,29,8,31.8785919,91.1524814,6.4506403,105.343782,785,onion,6.73,5283.05,mountains
uttarpradesh,70,65,52,30.4201213,93.1265979,6.58352852,75.95295,760,onion,6.73,5114.8,sandy
uttarpradesh,70,65,52,30.4201213,93.1265979,6.58352852,75.95295,760,onion,6.73,5114.8,laterite
uttarpradesh,70,65,52,30.4201213,93.1265979,6.58352852,75.95295,760,onion,6.73,5114.8,desert
